23	 在重大工程项目的决策中，个人利益应该为社会利益让路。

gender
M	0.089517
F	-0.006779

age
14	 -0.003870
15	 -0.002861
16	 -0.001965
17	 0.000753
18	 0.009222
19	 0.016729
20	 0.024816
21	 0.022815
22	 0.019244
23	 0.011569
24	 0.005017
25	 0.001666
26	 0.000579
27	 -0.001177
28	 -0.001529
29	 -0.002461
30	 -0.002706
31	 -0.003213
32	 -0.002974
33	 -0.002162
34	 -0.002114
35	 -0.001200
36	 -0.000490
37	 -0.000466
38	 -0.000759
39	 -0.000699
40	 -0.000191
41	 -0.000496
42	 -0.000424
43	 -0.000227
44	 0.000113
45	 0.000496
46	 0.000346
47	 0.000012
48	 0.000502
49	 0.000179
50	 0.000239
51	 0.000149
52	 0.000048
53	 0.000060
54	 0.000078

salary
0-25k	0.083102
25k-50k	0.009353
50k-75k	0.002276
75k-100k	0.001433
100k-150k	-0.002753
150k-300k	-0.005710
300k+	-0.004963

degree
初中及以下	-0.007979
高中	-0.000346
大学	0.081484
研究生及以上	0.009580
