45	 即使有人口压力，国家和社会也无权干涉个人要不要孩子，要几个孩子。

gender
M	-0.202255
F	-0.446151

age
14	 -0.006552
15	 -0.009102
16	 -0.014770
17	 -0.020976
18	 -0.032121
19	 -0.049387
20	 -0.065238
21	 -0.070632
22	 -0.062605
23	 -0.047936
24	 -0.048270
25	 -0.037394
26	 -0.028991
27	 -0.023377
28	 -0.018103
29	 -0.014191
30	 -0.012692
31	 -0.012280
32	 -0.011611
33	 -0.007621
34	 -0.007179
35	 -0.005274
36	 -0.004378
37	 -0.003972
38	 -0.003410
39	 -0.003273
40	 -0.002759
41	 -0.002634
42	 -0.002365
43	 -0.002431
44	 -0.002855
45	 -0.002001
46	 -0.001875
47	 -0.001224
48	 -0.001039
49	 -0.001021
50	 -0.001105
51	 -0.001469
52	 -0.000890
53	 -0.000442
54	 -0.000263

salary
0-25k	-0.312802
25k-50k	-0.113712
50k-75k	-0.072907
75k-100k	-0.052308
100k-150k	-0.049250
150k-300k	-0.028119
300k+	-0.019309

degree
初中及以下	-0.019996
高中	-0.084578
大学	-0.447979
研究生及以上	-0.095854
