43	 现代中国社会需要儒家思想。

gender
M	-0.317245
F	-0.365934

age
14	 -0.005447
15	 -0.008350
16	 -0.015630
17	 -0.026877
18	 -0.041850
19	 -0.065292
20	 -0.085462
21	 -0.086244
22	 -0.074138
23	 -0.052684
24	 -0.047285
25	 -0.035841
26	 -0.027229
27	 -0.019214
28	 -0.014400
29	 -0.011145
30	 -0.008762
31	 -0.008666
32	 -0.007717
33	 -0.005184
34	 -0.004211
35	 -0.003560
36	 -0.002550
37	 -0.002425
38	 -0.002096
39	 -0.002198
40	 -0.001887
41	 -0.002067
42	 -0.002055
43	 -0.002108
44	 -0.002180
45	 -0.001368
46	 -0.001356
47	 -0.001445
48	 -0.000842
49	 -0.000926
50	 -0.000669
51	 -0.000669
52	 -0.000538
53	 -0.000042
54	 -0.000239

salary
0-25k	-0.353469
25k-50k	-0.087988
50k-75k	-0.065579
75k-100k	-0.053054
100k-150k	-0.054040
150k-300k	-0.037687
300k+	-0.031362

degree
初中及以下	-0.014800
高中	-0.085342
大学	-0.481616
研究生及以上	-0.101420
