35	 那些关系到国家安全、以及其他重要国计民生的领域，必须全部由国有企业掌控。

gender
M	0.276865
F	0.408393

age
14	 0.009484
15	 0.012734
16	 0.020880
17	 0.031649
18	 0.045326
19	 0.065430
20	 0.084375
21	 0.085969
22	 0.073678
23	 0.051030
24	 0.047858
25	 0.036104
26	 0.025969
27	 0.019256
28	 0.014824
29	 0.010727
30	 0.008720
31	 0.006785
32	 0.006206
33	 0.003876
34	 0.003691
35	 0.002114
36	 0.001690
37	 0.001619
38	 0.001033
39	 0.000824
40	 0.001147
41	 0.000585
42	 0.000759
43	 0.000502
44	 0.001129
45	 0.000938
46	 0.001003
47	 0.000561
48	 0.000723
49	 0.000651
50	 0.000657
51	 0.000890
52	 0.000323
53	 0.000358
54	 0.000167

salary
0-25k	0.382585
25k-50k	0.120521
50k-75k	0.067980
75k-100k	0.046407
100k-150k	0.039592
150k-300k	0.017774
300k+	0.010398

degree
初中及以下	0.025491
高中	0.107751
大学	0.477782
研究生及以上	0.074233
