26	 应当对国外同类产品征收高额关税来保护国内民族工业。

gender
M	-0.065304
F	-0.337450

age
14	 -0.008218
15	 -0.008642
16	 -0.012298
17	 -0.017936
18	 -0.021209
19	 -0.029063
20	 -0.033632
21	 -0.034969
22	 -0.031386
23	 -0.025557
24	 -0.029128
25	 -0.022110
26	 -0.017482
27	 -0.015397
28	 -0.012088
29	 -0.010607
30	 -0.009467
31	 -0.008218
32	 -0.008165
33	 -0.005877
34	 -0.005931
35	 -0.004109
36	 -0.003422
37	 -0.003183
38	 -0.003010
39	 -0.002556
40	 -0.002604
41	 -0.002431
42	 -0.002096
43	 -0.002144
44	 -0.001726
45	 -0.001475
46	 -0.000776
47	 -0.000567
48	 -0.000305
49	 -0.000293
50	 -0.000603
51	 -0.000776
52	 -0.000711
53	 -0.000096
54	 -0.000412

salary
0-25k	-0.173999
25k-50k	-0.054291
50k-75k	-0.042799
75k-100k	-0.038284
100k-150k	-0.041527
150k-300k	-0.030269
300k+	-0.021585

degree
初中及以下	-0.019405
高中	-0.061571
大学	-0.247306
研究生及以上	-0.074472
