40	 市场竞争中自然形成的垄断地位是无害的。

gender
M	0.053102
F	0.120586

age
14	 -0.002526
15	 -0.001009
16	 0.000352
17	 0.002622
18	 0.007012
19	 0.016944
20	 0.022881
21	 0.022773
22	 0.022779
23	 0.016353
24	 0.018163
25	 0.014406
26	 0.011360
27	 0.007394
28	 0.006564
29	 0.005274
30	 0.003799
31	 0.003607
32	 0.002037
33	 0.001756
34	 0.001696
35	 0.000538
36	 0.000502
37	 -0.000305
38	 0.000102
39	 0.000239
40	 -0.000257
41	 -0.000394
42	 -0.000544
43	 -0.000370
44	 -0.000980
45	 -0.000508
46	 -0.000776
47	 -0.000681
48	 -0.000806
49	 -0.000848
50	 -0.000908
51	 -0.001153
52	 -0.000573
53	 -0.000209
54	 -0.000293

salary
0-25k	0.065895
25k-50k	0.014597
50k-75k	0.020432
75k-100k	0.020988
100k-150k	0.023383
150k-300k	0.016717
300k+	0.011676

degree
初中及以下	-0.007089
高中	0.000478
大学	0.136258
研究生及以上	0.044042
