38	 政府应当采用较高的粮食收购价格以增加农民收入。

gender
M	0.175164
F	0.195423

age
14	 0.004067
15	 0.006564
16	 0.011414
17	 0.017452
18	 0.025760
19	 0.039957
20	 0.051442
21	 0.052236
22	 0.044794
23	 0.029540
24	 0.028513
25	 0.020414
26	 0.013737
27	 0.010273
28	 0.006307
29	 0.004611
30	 0.002837
31	 0.001786
32	 0.001398
33	 0.000526
34	 0.000962
35	 0.000161
36	 -0.000072
37	 0.000119
38	 0.000137
39	 -0.000317
40	 -0.000185
41	 -0.000293
42	 -0.000985
43	 -0.000681
44	 -0.000633
45	 -0.000305
46	 -0.000388
47	 -0.000442
48	 -0.000131
49	 -0.000131
50	 -0.000221
51	 -0.000090
52	 -0.000418
53	 0.000036
54	 -0.000006

salary
0-25k	0.228576
25k-50k	0.069139
50k-75k	0.034689
75k-100k	0.022033
100k-150k	0.015373
150k-300k	0.002234
300k+	-0.001457

degree
初中及以下	0.010177
高中	0.056937
大学	0.264286
研究生及以上	0.039186
