28	 国有企业的利益属于国家利益。

gender
M	0.144990
F	0.174513

age
14	 0.000788
15	 0.001320
16	 0.005728
17	 0.009186
18	 0.015409
19	 0.024022
20	 0.029791
21	 0.030245
22	 0.025634
23	 0.021531
24	 0.020605
25	 0.019172
26	 0.016144
27	 0.013062
28	 0.009664
29	 0.008397
30	 0.008159
31	 0.007884
32	 0.007472
33	 0.005172
34	 0.004826
35	 0.002903
36	 0.003106
37	 0.002311
38	 0.001899
39	 0.002246
40	 0.001810
41	 0.001923
42	 0.002096
43	 0.001851
44	 0.002700
45	 0.001965
46	 0.001959
47	 0.001726
48	 0.001254
49	 0.001254
50	 0.001105
51	 0.000950
52	 0.000484
53	 0.000293
54	 0.000334

salary
0-25k	0.132699
25k-50k	0.044478
50k-75k	0.037788
75k-100k	0.032377
100k-150k	0.033160
150k-300k	0.022630
300k+	0.016371

degree
初中及以下	0.003243
高中	0.034665
大学	0.222198
研究生及以上	0.059397
