27	 教育应当尽可能公立。

gender
M	-0.068541
F	-0.323391

age
14	 -0.002909
15	 -0.002968
16	 -0.005662
17	 -0.010595
18	 -0.017004
19	 -0.025628
20	 -0.034109
21	 -0.037562
22	 -0.035925
23	 -0.028573
24	 -0.032598
25	 -0.026464
26	 -0.021029
27	 -0.016926
28	 -0.013761
29	 -0.010834
30	 -0.009311
31	 -0.009502
32	 -0.008272
33	 -0.005889
34	 -0.004880
35	 -0.003846
36	 -0.003064
37	 -0.002544
38	 -0.002801
39	 -0.002419
40	 -0.001666
41	 -0.001971
42	 -0.001846
43	 -0.002090
44	 -0.001535
45	 -0.001230
46	 -0.000842
47	 -0.000693
48	 -0.000508
49	 -0.000352
50	 -0.000854
51	 -0.000597
52	 -0.000776
53	 -0.000108
54	 -0.000269

salary
0-25k	-0.151608
25k-50k	-0.043582
50k-75k	-0.045714
75k-100k	-0.042465
100k-150k	-0.047088
150k-300k	-0.036546
300k+	-0.024930

degree
初中及以下	-0.008457
高中	-0.036289
大学	-0.251362
研究生及以上	-0.095824
