16	 条件允许的话应该武力统一台湾。

gender
M	-0.076359
F	-0.046968

age
14	 -0.000561
15	 -0.000830
16	 -0.001332
17	 -0.006421
18	 -0.010112
19	 -0.014083
20	 -0.017876
21	 -0.016843
22	 -0.013187
23	 -0.008654
24	 -0.008374
25	 -0.006474
26	 -0.005674
27	 -0.004002
28	 -0.003972
29	 -0.001678
30	 -0.002335
31	 -0.002013
32	 -0.001780
33	 -0.000173
34	 -0.000221
35	 -0.000842
36	 0.000263
37	 0.000179
38	 0.000102
39	 0.000340
40	 0.000251
41	 0.000663
42	 -0.000221
43	 -0.000203
44	 0.000125
45	 0.000048
46	 0.000066
47	 -0.000311
48	 0.000179
49	 0.000161
50	 0.000370
51	 0.000221
52	 0.000054
53	 0.000113
54	 0.000072

salary
0-25k	-0.066003
25k-50k	0.015158
50k-75k	-0.003010
75k-100k	-0.011945
100k-150k	-0.020408
150k-300k	-0.019506
300k+	-0.017613

degree
初中及以下	0.001738
高中	-0.009801
大学	-0.066248
研究生及以上	-0.049017
