37	 私人应当可以拥有和买卖土地。

gender
M	0.050283
F	0.173897

age
14	 -0.001971
15	 -0.001589
16	 -0.000185
17	 0.001846
18	 0.006653
19	 0.012949
20	 0.017745
21	 0.021244
22	 0.020169
23	 0.018097
24	 0.020384
25	 0.016180
26	 0.012943
27	 0.010685
28	 0.008415
29	 0.008308
30	 0.006886
31	 0.006773
32	 0.007316
33	 0.004109
34	 0.004247
35	 0.003052
36	 0.002909
37	 0.002150
38	 0.001840
39	 0.001971
40	 0.001511
41	 0.001869
42	 0.001738
43	 0.001834
44	 0.001577
45	 0.000723
46	 0.000812
47	 0.000502
48	 0.000113
49	 0.000251
50	 0.000346
51	 0.000317
52	 0.000245
53	 -0.000036
54	 0.000096

salary
0-25k	0.071981
25k-50k	0.029594
50k-75k	0.028370
75k-100k	0.025192
100k-150k	0.029057
150k-300k	0.022887
300k+	0.017099

degree
初中及以下	-0.002634
高中	0.007609
大学	0.163254
研究生及以上	0.055951
